group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,year,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,106,SU07,2007,2,Summer,sea_star,IP,KATTUN,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,106,SU07,2007,2,Summer,sea_star,IP,PISOCH,271,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,110,SU08,2008,2,Summer,sea_star,IP,KATTUN,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,110,SU08,2008,2,Summer,sea_star,IP,PISOCH,345,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,114,SU09,2009,2,Summer,sea_star,IP,KATTUN,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,264,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,118,SU10,2010,2,Summer,sea_star,IP,KATTUN,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,339,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,122,SU11,2011,2,Summer,sea_star,IP,KATTUN,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,233,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,126,SU12,2012,2,Summer,sea_star,IP,KATTUN,17,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,485,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,130,SU13,2013,2,Summer,sea_star,IP,KATTUN,16,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,227,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,37,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,134,SU14,2014,2,Summer,sea_star,IP,LEPTAS,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,140,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,138,SU15,2015,2,Summer,sea_star,IP,KATTUN,27,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,138,SU15,2015,2,Summer,sea_star,IP,LEPTAS,35,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,389,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,142,SU16,2016,2,Summer,sea_star,IP,KATTUN,39,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,142,SU16,2016,2,Summer,sea_star,IP,LEPTAS,36,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,468,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,DERIMB,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,EVATRO,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,HENSPP,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,KATTUN,11,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,LEPTAS,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,PATMIN,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,PISBRE,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,PISGIG,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,469,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,146,SU17,2017,2,Summer,sea_star,IP,PYCHEL,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,DERIMB,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,EVATRO,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,HENSPP,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,KATTUN,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,LEPTAS,25,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,PATMIN,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,PISBRE,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,PISGIG,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,PISOCH,959,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,150,SU18,2018,2,Summer,sea_star,IP,PYCHEL,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,DERIMB,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,EVATRO,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,HENSPP,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,KATTUN,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,LEPTAS,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,PATMIN,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,PISBRE,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,PISGIG,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,PISOCH,743,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOB,Bob Creek,4400,44.24456024,-124.11443,154,SU19,2019,2,Summer,sea_star,IP,PYCHEL,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,118,SU10,2010,2,Summer,sea_star,IP,DERIMB,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,118,SU10,2010,2,Summer,sea_star,IP,HENSPP,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,118,SU10,2010,2,Summer,sea_star,IP,KATTUN,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,118,SU10,2010,2,Summer,sea_star,IP,PATMIN,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,80,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,122,SU11,2011,2,Summer,sea_star,IP,KATTUN,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,122,SU11,2011,2,Summer,sea_star,IP,PATMIN,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BOD,Bodega Head,5210,38.31039810,-123.08240,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,61,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,86,SU02,2002,2,Summer,sea_star,IP,PISOCH,434,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,90,SU03,2003,2,Summer,sea_star,IP,PISOCH,438,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,94,SU04,2004,2,Summer,sea_star,IP,PISOCH,622,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,98,SU05,2005,2,Summer,sea_star,IP,KATTUN,162,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,98,SU05,2005,2,Summer,sea_star,IP,PISOCH,539,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,102,SU06,2006,2,Summer,sea_star,IP,KATTUN,121,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,102,SU06,2006,2,Summer,sea_star,IP,PISOCH,694,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,106,SU07,2007,2,Summer,sea_star,IP,HENSPP,2,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,106,SU07,2007,2,Summer,sea_star,IP,KATTUN,100,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,106,SU07,2007,2,Summer,sea_star,IP,PISOCH,526,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,110,SU08,2008,2,Summer,sea_star,IP,HENSPP,2,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,110,SU08,2008,2,Summer,sea_star,IP,KATTUN,160,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,110,SU08,2008,2,Summer,sea_star,IP,PISOCH,401,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,114,SU09,2009,2,Summer,sea_star,IP,KATTUN,120,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,469,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,118,SU10,2010,2,Summer,sea_star,IP,KATTUN,123,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,349,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,122,SU11,2011,2,Summer,sea_star,IP,KATTUN,123,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,318,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,130,SU13,2013,2,Summer,sea_star,IP,KATTUN,195,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,218,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,134,SU14,2014,2,Summer,sea_star,IP,HENSPP,7,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,200,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,134,SU14,2014,2,Summer,sea_star,IP,LEPTAS,23,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,429,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,138,SU15,2015,2,Summer,sea_star,IP,HENSPP,1,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,138,SU15,2015,2,Summer,sea_star,IP,KATTUN,218,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,138,SU15,2015,2,Summer,sea_star,IP,LEPTAS,8,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,24,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,142,SU16,2016,2,Summer,sea_star,IP,HENSPP,4,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,142,SU16,2016,2,Summer,sea_star,IP,KATTUN,214,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,142,SU16,2016,2,Summer,sea_star,IP,LEPTAS,52,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,61,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,DERIMB,0,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,EVATRO,0,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,HENSPP,3,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,KATTUN,74,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,LEPTAS,36,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,PATMIN,0,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,PISBRE,0,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,PISGIG,0,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,PISOCH,80,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,BRN,Burnt Hill,4900,42.22814178,-124.38786,154,SU19,2019,2,Summer,sea_star,IP,PYCHEL,0,NULL,NULL,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,2019-10-31 11:29:34
UCSC,CARP,Carpinteria,6480,34.38703156,-119.51407,45,SP92,1992,1,Spring,sea_star,BT25,PISOCH,38,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSC,CARP,Carpinteria,6480,34.38703156,-119.51407,47,FA92,1992,3,Fall,sea_star,BT25,PISOCH,40,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSC,CARP,Carpinteria,6480,34.38703156,-119.51407,49,SP93,1993,1,Spring,sea_star,BT25,PISOCH,37,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSC,CARP,Carpinteria,6480,34.38703156,-119.51407,51,FA93,1993,3,Fall,sea_star,BT25,PISOCH,24,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
